SN,Commodity,Date,Unit,Minimum,Maximum,Average
26295,Brocauli,13-09-2014,Kg,140,150,145.0
26422,Brocauli,15-09-2014,Kg,150,200,175.0
26489,Brocauli,16-09-2014,Kg,150,200,175.0
26555,Brocauli,17-09-2014,Kg,140,150,145.0
26624,Brocauli,18-09-2014,Kg,120,140,130.0
26689,Brocauli,19-09-2014,Kg,140,150,145.0
26757,Brocauli,20-09-2014,Kg,120,140,130.0
26825,Brocauli,21-09-2014,Kg,120,140,130.0
26892,Brocauli,22-09-2014,Kg,140,150,145.0
26963,Brocauli,23-09-2014,Kg,130,140,135.0
27033,Brocauli,24-09-2014,Kg,140,150,145.0
27102,Brocauli,26-09-2014,Kg,140,150,145.0
27174,Brocauli,28-09-2014,Kg,140,150,145.0
27245,Brocauli,29-09-2014,Kg,140,150,145.0
27318,Brocauli,30-09-2014,Kg,150,175,162.5
27389,Brocauli,08-10-2014,Kg,150,175,162.5
27459,Brocauli,09-10-2014,Kg,150,160,155.0
27530,Brocauli,10-10-2014,Kg,150,175,162.5
27600,Brocauli,12-10-2014,Kg,150,175,162.5
27672,Brocauli,13-10-2014,Kg,100,150,125.0
27744,Brocauli,14-10-2014,Kg,140,150,145.0
27856,Brocauli,16-10-2014,Kg,150,175,162.5
27925,Brocauli,17-10-2014,Kg,150,175,162.5
27996,Brocauli,19-10-2014,Kg,150,175,162.5
28067,Brocauli,20-10-2014,Kg,150,175,162.5
28139,Brocauli,21-10-2014,Kg,150,170,160.0
28213,Brocauli,22-10-2014,Kg,150,170,160.0
28288,Brocauli,23-10-2014,Kg,150,170,160.0
28361,Brocauli,24-10-2014,Kg,150,160,155.0
28430,Brocauli,25-10-2014,Kg,150,160,155.0
28483,Brocauli,26-10-2014,Kg,140,150,145.0
28532,Brocauli,27-10-2014,Kg,125,130,127.5
28578,Brocauli,28-10-2014,Kg,140,150,145.0
28629,Brocauli,29-10-2014,Kg,125,150,137.5
28689,Brocauli,30-10-2014,Kg,100,120,110.0
28756,Brocauli,31-10-2014,Kg,100,110,105.0
28824,Brocauli,01-11-2014,Kg,100,120,110.0
28895,Brocauli,02-11-2014,Kg,100,110,105.0
28965,Brocauli,03-11-2014,Kg,100,110,105.0
29032,Brocauli,04-11-2014,Kg,100,110,105.0
29102,Brocauli,05-11-2014,Kg,90,100,95.0
29171,Brocauli,06-11-2014,Kg,90,100,95.0
29239,Brocauli,07-11-2014,Kg,90,100,95.0
29308,Brocauli,08-11-2014,Kg,90,100,95.0
29378,Brocauli,09-11-2014,Kg,90,100,95.0
29448,Brocauli,10-11-2014,Kg,60,70,65.0
29521,Brocauli,11-11-2014,Kg,60,70,65.0
29593,Brocauli,12-11-2014,Kg,50,60,55.0
29665,Brocauli,13-11-2014,Kg,50,60,55.0
29736,Brocauli,14-11-2014,Kg,60,70,65.0
29803,Brocauli,15-11-2014,Kg,50,60,55.0
29874,Brocauli,16-11-2014,Kg,50,60,55.0
29946,Brocauli,17-11-2014,Kg,50,60,55.0
30020,Brocauli,18-11-2014,Kg,45,50,47.5
